,InvoiceDate,StockCode,Quantity,TotalPrice,Week,Weekday,Day,UnitPrice,Revenue,ProductCategory
6155,12-08-2021 01:44,1788,54,54,32,Thursday,12,1,53.45710331,Toys
6156,21-09-2022 18:55,4945,2,160,38,Wednesday,21,80,161.6131713,Clothing
6157,24-03-2022 10:26,6073,84,4788,12,Thursday,24,57,4485.521641,Food
6158,22-02-2021 12:22,5092,52,2080,8,Monday,22,40,1922.297842,Books
6159,20-03-2022 19:36,3192,89,1157,12,Sunday,20,13,1223.504535,Clothing
6160,03-02-2022 13:27,3488,55,3190,5,Thursday,3,58,3439.909654,Health & Beauty
6161,21-10-2021 12:13,9848,98,4704,42,Thursday,21,48,5018.970005,Automotive
6162,07-09-2023 16:18,4377,67,2345,36,Thursday,7,35,2223.70432,Jewelry
6163,12-07-2020 16:36,1731,24,2208,28,Sunday,12,92,2303.559181,Jewelry
6164,20-10-2022 01:13,5633,26,832,42,Thursday,20,32,838.8297166,Clothing
6165,12-07-2022 23:27,6753,66,6072,28,Tuesday,12,92,5885.681435,Jewelry
6166,20-12-2022 11:20,8013,25,2475,51,Tuesday,20,99,2273.085659,Food
6167,18-04-2021 00:55,8588,29,1450,16,Sunday,18,50,1429.407591,Books
6168,03-01-2020 22:01,7548,57,399,0,Friday,3,7,383.6484462,Sports
6169,20-04-2022 18:19,2056,84,4032,16,Wednesday,20,48,3707.557261,Food
6170,23-08-2022 01:02,2251,67,2479,34,Tuesday,23,37,2524.376016,Electronics
6171,26-09-2021 13:56,4333,1,16,39,Sunday,26,16,16.17286777,Jewelry
6172,10-02-2022 23:13,6428,51,3774,6,Thursday,10,74,3901.748518,Toys
6173,01-06-2023 00:39,9477,25,675,22,Thursday,1,27,734.5227849,Food
6174,31-10-2022 06:50,4419,59,3127,44,Monday,31,53,3144.231554,Toys
6175,25-08-2020 14:34,3708,2,120,34,Tuesday,25,60,121.4723641,Clothing
6176,10-06-2022 03:14,3445,23,1012,23,Friday,10,44,941.9833594,Toys
6177,16-10-2022 17:07,3364,12,180,42,Sunday,16,15,179.9528365,Sports
6178,05-01-2020 08:56,1356,38,3002,1,Sunday,5,79,2723.481583,Automotive
6179,26-03-2021 13:28,3063,84,6804,12,Friday,26,81,6549.798725,Jewelry
6180,18-08-2021 06:40,7735,93,558,33,Wednesday,18,6,581.2307274,Electronics
6181,28-04-2022 15:50,6360,61,3965,17,Thursday,28,65,4212.069354,Home & Garden
6182,05-06-2020 15:39,6584,76,6384,22,Friday,5,84,6556.031347,Sports
6183,15-10-2022 13:35,4005,7,84,41,Saturday,15,12,88.77573097,Books
6184,07-04-2021 05:07,1159,31,1209,14,Wednesday,7,39,1143.207084,Automotive
6185,31-12-2020 15:04,2172,41,3157,52,Thursday,31,77,3431.515101,Electronics
6186,21-09-2022 19:49,4877,22,2090,38,Wednesday,21,95,2072.663964,Books
6187,22-06-2021 22:50,1028,77,2464,25,Tuesday,22,32,2381.085605,Sports
6188,21-07-2023 13:12,4058,73,2190,29,Friday,21,30,1971.33557,Books
6189,27-05-2022 23:38,8670,3,135,21,Friday,27,45,123.1348115,Jewelry
6190,17-10-2020 21:01,6596,29,58,41,Saturday,17,2,60.45007737,Books
6191,19-02-2023 17:19,8172,12,948,8,Sunday,19,79,987.5254272,Automotive
6192,09-12-2021 21:25,4505,89,8277,49,Thursday,9,93,7792.675646,Sports
6193,15-01-2021 16:41,7500,37,222,2,Friday,15,6,229.2965737,Toys
6194,31-07-2023 06:49,9144,3,162,31,Monday,31,54,168.6054514,Health & Beauty
6195,11-01-2021 11:47,8341,75,5025,2,Monday,11,67,5485.942875,Automotive
6196,17-10-2022 10:11,4642,14,924,42,Monday,17,66,841.4069325,Toys
6197,08-11-2021 05:58,1683,47,2115,45,Monday,8,45,2301.06113,Food
6198,22-04-2021 12:56,1840,45,180,16,Thursday,22,4,189.2371798,Jewelry
6199,01-12-2022 09:08,4866,13,494,48,Thursday,1,38,529.2687805,Jewelry
6200,11-01-2020 17:43,6978,53,795,1,Saturday,11,15,859.8020126,Electronics
6201,11-10-2020 15:09,5877,65,1235,41,Sunday,11,19,1274.695713,Jewelry
6202,03-12-2022 03:34,5514,9,846,48,Saturday,3,94,879.0770651,Health & Beauty
6203,01-08-2020 22:00,5563,76,1216,30,Saturday,1,16,1269.674016,Clothing
6204,08-03-2021 04:32,4279,100,7300,10,Monday,8,73,7788.705905,Food
6205,13-08-2020 08:17,2957,33,2376,32,Thursday,13,72,2467.465453,Toys
6206,04-09-2020 21:18,3686,3,213,35,Friday,4,71,210.8805466,Jewelry
6207,18-08-2023 20:42,8496,69,3726,33,Friday,18,54,3920.021498,Toys
6208,07-04-2020 20:26,8887,33,660,14,Tuesday,7,20,603.9641406,Jewelry
6209,16-01-2020 12:30,1430,55,3575,2,Thursday,16,65,3679.697389,Toys
6210,07-10-2022 15:25,6436,50,450,40,Friday,7,9,444.1552608,Books
6211,15-08-2021 03:59,9108,77,5005,33,Sunday,15,65,5039.807065,Books
6212,28-07-2023 20:31,7294,82,410,30,Friday,28,5,379.6705433,Automotive
6213,25-05-2021 22:45,8588,11,539,21,Tuesday,25,49,546.2329022,Automotive
6214,04-02-2021 08:41,8324,70,5880,5,Thursday,4,84,6063.021596,Jewelry
6215,14-03-2020 04:34,9125,46,3910,10,Saturday,14,85,3690.376301,Home & Garden
6216,18-05-2021 04:43,5572,80,3840,20,Tuesday,18,48,3856.625302,Food
6217,26-09-2021 01:02,9671,81,2430,39,Sunday,26,30,2462.826833,Electronics
6218,01-04-2021 19:35,2826,36,1548,13,Thursday,1,43,1677.097418,Jewelry
6219,20-11-2022 11:58,9721,82,5084,47,Sunday,20,62,5268.515514,Automotive
6220,12-08-2021 06:23,5671,43,258,32,Thursday,12,6,236.1641547,Toys
6221,15-04-2020 15:33,2786,44,3212,15,Wednesday,15,73,2957.805488,Sports
6222,20-03-2022 08:37,7686,47,3948,12,Sunday,20,84,3750.041313,Home & Garden
6223,13-05-2021 13:23,9231,3,6,19,Thursday,13,2,5.904427124,Home & Garden
6224,30-05-2023 05:30,8936,26,2028,22,Tuesday,30,78,2072.532843,Toys
6225,16-05-2021 09:39,9065,47,2256,20,Sunday,16,48,2173.122396,Jewelry
6226,26-01-2023 04:10,4332,44,3608,4,Thursday,26,82,3514.920472,Toys
6227,16-07-2021 15:51,5948,23,1311,28,Friday,16,57,1352.696224,Jewelry
6228,26-09-2020 01:05,6488,76,4788,38,Saturday,26,63,4892.114229,Jewelry
6229,28-03-2020 13:57,6149,58,1856,12,Saturday,28,32,1903.392413,Food
6230,15-07-2022 11:20,6519,14,784,28,Friday,15,56,841.4102472,Toys
6231,29-07-2020 14:58,4417,95,8550,30,Wednesday,29,90,9095.068099,Clothing
6232,23-07-2022 05:33,8576,74,4736,29,Saturday,23,64,4573.279001,Automotive
6233,21-09-2022 14:55,7954,59,4720,38,Wednesday,21,80,4452.549322,Sports
6234,29-10-2022 23:18,3300,48,1104,43,Saturday,29,23,1001.087709,Books
6235,13-05-2021 13:37,7975,97,8924,19,Thursday,13,92,8102.636811,Home & Garden
6236,23-02-2022 08:35,4720,36,612,8,Wednesday,23,17,645.7216368,Jewelry
6237,26-04-2021 16:51,2738,43,1376,17,Monday,26,32,1467.496854,Food
6238,08-03-2020 16:22,6352,25,1975,10,Sunday,8,79,2110.170471,Electronics
6239,20-04-2020 15:15,4659,27,1323,16,Monday,20,49,1238.994434,Jewelry
6240,21-11-2022 09:30,9526,93,4929,47,Monday,21,53,5216.303114,Toys
6241,01-08-2020 18:24,6894,56,3304,30,Saturday,1,59,3080.119156,Food
6242,01-04-2023 00:24,5960,67,4891,13,Saturday,1,73,4759.625846,Books
6243,25-04-2022 13:41,6698,70,2310,17,Monday,25,33,2399.527642,Health & Beauty
6244,25-03-2023 18:32,5455,36,1404,12,Saturday,25,39,1530.34422,Health & Beauty
6245,17-07-2022 19:32,1549,6,264,29,Sunday,17,44,278.4532397,Home & Garden
6246,04-05-2022 14:22,9527,57,2394,18,Wednesday,4,42,2427.527463,Health & Beauty
6247,03-09-2022 22:01,1869,2,136,35,Saturday,3,68,128.4523702,Books
6248,11-02-2020 11:44,2116,57,456,6,Tuesday,11,8,416.1094898,Food
6249,19-03-2021 15:35,8480,50,3300,11,Friday,19,66,3204.011926,Books
6250,22-12-2020 16:00,8760,30,90,51,Tuesday,22,3,83.86576045,Home & Garden
6251,08-10-2020 21:08,6323,65,1040,40,Thursday,8,16,985.3227819,Toys
6252,10-09-2021 09:14,5500,33,561,36,Friday,10,17,587.9399197,Food
6253,29-06-2020 02:04,6919,37,259,26,Monday,29,7,251.6912814,Books
6254,30-07-2023 11:40,6456,94,9118,31,Sunday,30,97,8609.175201,Automotive
6255,26-06-2023 05:32,1289,64,1472,26,Monday,26,23,1548.247339,Sports
6256,12-04-2022 15:39,4761,29,203,15,Tuesday,12,7,216.088405,Books
6257,12-05-2021 10:27,2340,3,198,19,Wednesday,12,66,211.7029364,Books
6258,23-03-2023 09:40,7255,8,728,12,Thursday,23,91,681.0317802,Electronics
6259,01-04-2023 03:23,3920,86,7654,13,Saturday,1,89,7507.082698,Food
6260,17-12-2021 08:41,3833,52,4212,50,Friday,17,81,3957.922767,Clothing
6261,28-04-2021 04:44,3193,46,1058,17,Wednesday,28,23,980.6921982,Toys
6262,13-10-2021 16:55,9612,96,1920,41,Wednesday,13,20,2028.337453,Books
6263,20-06-2021 01:04,8025,20,1120,25,Sunday,20,56,1131.371661,Automotive
6264,06-09-2021 22:51,6668,55,4125,36,Monday,6,75,4500.769777,Electronics
6265,27-04-2020 08:51,5793,21,840,17,Monday,27,40,821.8256382,Jewelry
6266,23-06-2020 04:52,8169,45,4095,25,Tuesday,23,91,4215.863046,Electronics
6267,18-07-2023 03:20,5852,99,2673,29,Tuesday,18,27,2874.245604,Electronics
6268,24-07-2020 21:39,7280,79,6794,29,Friday,24,86,7195.696875,Sports
6269,17-05-2021 19:01,2383,75,2700,20,Monday,17,36,2807.856154,Home & Garden
6270,13-11-2021 03:43,4808,69,4209,45,Saturday,13,61,3956.10427,Health & Beauty
6271,14-07-2021 11:55,1179,30,2460,28,Wednesday,14,82,2310.644391,Food
6272,11-11-2020 05:50,1449,14,56,45,Wednesday,11,4,53.10197087,Toys
6273,09-09-2023 14:36,2533,52,572,36,Saturday,9,11,542.6529568,Jewelry
6274,18-03-2021 13:00,1400,91,2093,11,Thursday,18,23,2229.413028,Health & Beauty
6275,01-01-2021 01:59,4561,54,2592,0,Friday,1,48,2606.303721,Food
6276,26-03-2022 04:11,9284,96,4512,12,Saturday,26,47,4816.815246,Jewelry
6277,05-04-2022 18:04,6007,62,930,14,Tuesday,5,15,989.3897369,Electronics
6278,12-10-2022 20:18,5448,9,585,41,Wednesday,12,65,612.8399639,Home & Garden
6279,10-10-2021 13:36,8036,80,1200,41,Sunday,10,15,1221.094759,Jewelry
6280,14-07-2020 14:10,8591,85,6800,28,Tuesday,14,80,6145.635562,Books
6281,14-07-2022 23:50,7683,8,528,28,Thursday,14,66,523.9425102,Food
6282,04-12-2020 10:36,1034,23,1242,48,Friday,4,54,1251.608405,Food
6283,16-02-2020 11:56,7828,92,4600,7,Sunday,16,50,4633.640102,Toys
6284,22-03-2021 14:14,4072,25,1450,12,Monday,22,58,1369.897112,Jewelry
6285,13-06-2023 03:16,4242,49,2352,24,Tuesday,13,48,2580.842309,Food
6286,09-08-2022 04:30,8774,74,1776,32,Tuesday,9,24,1611.480285,Health & Beauty
6287,18-05-2020 17:24,5106,63,1701,20,Monday,18,27,1554.465629,Sports
6288,17-12-2021 07:58,3245,19,1691,50,Friday,17,89,1793.197181,Home & Garden
6289,15-03-2021 23:30,4191,29,1537,11,Monday,15,53,1428.888929,Automotive
6290,29-08-2022 11:06,7961,61,5307,35,Monday,29,87,4780.86819,Jewelry
6291,11-11-2022 13:41,6962,10,930,45,Friday,11,93,888.4007982,Books
6292,05-11-2022 23:41,4378,92,2576,44,Saturday,5,28,2487.811538,Home & Garden
6293,06-01-2023 06:58,5489,41,451,1,Friday,6,11,476.2275913,Automotive
6294,04-07-2022 01:08,2885,95,5225,27,Monday,4,55,5726.634711,Health & Beauty
6295,27-01-2020 01:49,9397,24,2208,4,Monday,27,92,2294.866597,Food
6296,26-10-2022 13:03,3705,40,3680,43,Wednesday,26,92,3567.780437,Jewelry
6297,03-05-2020 16:33,4357,49,1078,18,Sunday,3,22,1026.959579,Food
6298,05-10-2020 13:24,4469,74,6142,40,Monday,5,83,6066.344405,Sports
6299,27-02-2022 16:08,7166,64,3392,9,Sunday,27,53,3648.141111,Electronics
6300,29-09-2023 04:01,4596,86,7310,39,Friday,29,85,7585.482648,Jewelry
6301,31-07-2021 03:05,5117,44,4048,30,Saturday,31,92,4234.10939,Clothing
6302,29-12-2021 23:27,5477,11,132,52,Wednesday,29,12,132.2438993,Home & Garden
6303,29-01-2020 11:16,8407,15,1485,4,Wednesday,29,99,1367.93329,Clothing
6304,04-07-2022 02:12,1760,9,270,27,Monday,4,30,271.4931999,Food
6305,22-01-2021 20:49,2197,70,4480,3,Friday,22,64,4601.8089,Clothing
6306,02-07-2020 20:39,5414,17,1258,26,Thursday,2,74,1194.84663,Home & Garden
6307,01-12-2022 20:11,1294,47,3431,48,Thursday,1,73,3462.511512,Automotive
6308,18-11-2020 01:07,5732,98,2352,46,Wednesday,18,24,2432.718041,Sports
6309,28-09-2023 13:12,4126,86,6880,39,Thursday,28,80,7023.379613,Jewelry
6310,26-03-2021 05:12,3947,12,36,12,Friday,26,3,36.6932905,Food
6311,25-06-2022 00:24,5039,56,3248,25,Saturday,25,58,3067.412685,Food
6312,19-01-2022 17:23,1432,19,1786,3,Wednesday,19,94,1806.095619,Food
6313,11-02-2023 02:39,1580,14,434,6,Saturday,11,31,439.9381875,Electronics
6314,03-04-2020 10:01,3967,73,1971,13,Friday,3,27,2016.517947,Automotive
6315,03-03-2021 03:53,9708,47,2397,9,Wednesday,3,51,2188.553722,Toys
6316,23-06-2023 06:15,5046,76,6688,25,Friday,23,88,7160.771904,Electronics
6317,07-09-2020 15:07,1945,37,2405,36,Monday,7,65,2492.229809,Electronics
6318,14-12-2022 09:52,6247,68,4760,50,Wednesday,14,70,4507.163815,Food
6319,25-07-2021 12:57,8480,48,1632,30,Sunday,25,34,1719.397518,Home & Garden
6320,22-12-2021 20:02,9717,22,2112,51,Wednesday,22,96,2241.198399,Clothing
6321,16-01-2022 08:39,3065,27,1836,3,Sunday,16,68,1943.119005,Sports
6322,26-04-2020 03:42,2898,53,4770,17,Sunday,26,90,4475.533448,Clothing
6323,25-12-2021 06:54,6678,90,4140,51,Saturday,25,46,3935.520388,Books
6324,17-12-2022 07:02,2560,31,1550,50,Saturday,17,50,1630.709392,Food
6325,23-08-2021 15:46,7956,55,550,34,Monday,23,10,595.2318421,Toys
6326,26-01-2021 01:24,5342,27,1134,4,Tuesday,26,42,1207.312225,Electronics
6327,22-10-2020 02:22,7423,49,2009,42,Thursday,22,41,1962.431849,Food
6328,25-07-2023 14:45,6791,79,7584,30,Tuesday,25,96,8290.717775,Jewelry
6329,01-09-2022 01:50,9193,75,3375,35,Thursday,1,45,3210.267721,Food
6330,02-01-2020 17:15,1762,4,108,0,Thursday,2,27,98.04467386,Clothing
6331,21-07-2022 09:43,9806,51,4743,29,Thursday,21,93,4968.407957,Home & Garden
6332,13-08-2020 15:50,6993,9,855,32,Thursday,13,95,893.2926734,Jewelry
6333,23-03-2022 05:39,9432,35,1925,12,Wednesday,23,55,1927.876679,Toys
6334,01-08-2023 14:43,8112,35,1645,31,Tuesday,1,47,1527.413524,Jewelry
6335,11-05-2021 04:06,3977,33,1353,19,Tuesday,11,41,1321.024445,Jewelry
6336,20-08-2021 18:19,8726,59,3009,33,Friday,20,51,2916.14315,Jewelry
6337,06-02-2021 19:14,3584,72,5184,5,Saturday,6,72,4909.055801,Food
6338,01-11-2020 23:59,3730,2,26,44,Sunday,1,13,23.56585338,Toys
6339,13-10-2022 16:39,3158,39,975,41,Thursday,13,25,979.5198266,Electronics
6340,14-03-2021 13:07,7398,66,3432,11,Sunday,14,52,3506.359337,Home & Garden
6341,20-11-2022 19:28,5701,30,660,47,Sunday,20,22,660.6084179,Health & Beauty
6342,23-05-2022 08:58,9217,38,1672,21,Monday,23,44,1683.604764,Sports
6343,02-11-2022 09:59,2851,69,4485,44,Wednesday,2,65,4613.120534,Clothing
6344,10-06-2021 09:07,2064,18,54,23,Thursday,10,3,49.78045276,Food
6345,04-10-2021 06:51,7276,73,3212,40,Monday,4,44,3223.912387,Health & Beauty
6346,18-08-2020 20:36,3103,100,9300,33,Tuesday,18,93,9699.556445,Electronics
6347,23-07-2023 19:03,7070,51,3723,30,Sunday,23,73,3789.617617,Health & Beauty
6348,13-09-2022 07:30,7046,5,375,37,Tuesday,13,75,380.7142939,Jewelry
6349,05-08-2021 16:49,8340,60,5460,31,Thursday,5,91,5005.83217,Electronics
6350,13-02-2020 08:02,3453,26,2444,6,Thursday,13,94,2575.767064,Jewelry
6351,18-04-2023 17:41,8112,1,35,16,Tuesday,18,35,33.87781358,Home & Garden
6352,30-09-2021 11:54,2126,100,7400,39,Thursday,30,74,7106.328844,Toys
6353,19-09-2022 03:03,6074,74,1702,38,Monday,19,23,1654.178304,Clothing
6354,26-03-2020 20:09,6004,63,4788,12,Thursday,26,76,4319.815727,Automotive
6355,19-03-2022 02:00,7899,45,2070,11,Saturday,19,46,1935.423333,Food
6356,27-07-2023 20:58,7248,2,76,30,Thursday,27,38,75.91063696,Jewelry
6357,15-06-2020 04:18,5831,44,2288,24,Monday,15,52,2090.394012,Home & Garden
6358,19-01-2023 11:38,5860,53,1537,3,Thursday,19,29,1541.938103,Home & Garden
6359,22-07-2021 20:23,2688,63,756,29,Thursday,22,12,778.269409,Electronics
6360,22-07-2023 01:55,8085,18,1440,29,Saturday,22,80,1334.533054,Toys
6361,31-12-2022 10:26,9834,24,1824,52,Saturday,31,76,1718.067347,Health & Beauty
6362,15-01-2022 09:16,1111,12,84,2,Saturday,15,7,85.45298008,Electronics
6363,05-12-2021 03:21,5718,12,756,49,Sunday,5,63,725.1345171,Toys
6364,24-09-2023 07:37,8707,83,5312,39,Sunday,24,64,5062.923106,Clothing
6365,26-07-2022 12:19,6596,73,511,30,Tuesday,26,7,487.508592,Electronics
6366,10-01-2021 07:09,2257,87,2784,2,Sunday,10,32,2908.125112,Toys
6367,04-05-2021 00:18,2440,100,8600,18,Tuesday,4,86,7944.135554,Electronics
6368,05-10-2021 03:01,5595,77,7623,40,Tuesday,5,99,8031.215941,Jewelry
6369,16-03-2022 18:22,1126,63,5418,11,Wednesday,16,86,4888.2146,Automotive
6370,08-04-2021 02:37,3106,3,243,14,Thursday,8,81,242.6830424,Sports
6371,17-07-2020 03:42,7587,93,1674,28,Friday,17,18,1653.679859,Clothing
6372,24-06-2020 07:55,9040,56,2800,25,Wednesday,24,50,2780.561168,Automotive
6373,28-05-2020 13:46,8519,66,462,21,Thursday,28,7,507.1013867,Health & Beauty
6374,12-07-2020 01:10,3897,100,9100,28,Sunday,12,91,9454.29587,Food
6375,19-06-2021 02:39,6083,85,3570,24,Saturday,19,42,3276.445881,Books
6376,25-04-2020 16:14,7807,86,4128,16,Saturday,25,48,3865.429974,Clothing
6377,17-05-2020 22:29,3363,81,2268,20,Sunday,17,28,2434.83967,Jewelry
6378,06-04-2020 00:40,5622,29,1537,14,Monday,6,53,1679.208418,Books
6379,06-06-2023 04:04,2872,46,1150,23,Tuesday,6,25,1049.829721,Clothing
6380,02-07-2020 12:34,3172,32,2592,26,Thursday,2,81,2581.764594,Clothing
6381,28-02-2023 01:20,1851,15,1395,9,Tuesday,28,93,1352.860936,Automotive
6382,12-01-2023 09:41,8533,12,120,2,Thursday,12,10,128.0391244,Electronics
6383,16-05-2021 10:34,6451,92,4784,20,Sunday,16,52,5157.457246,Books
6384,12-04-2022 12:10,8511,25,2500,15,Tuesday,12,100,2273.962606,Home & Garden
6385,14-03-2022 01:58,7628,91,8554,11,Monday,14,94,8646.015904,Home & Garden
6386,14-09-2023 07:21,7620,48,48,37,Thursday,14,1,50.16707261,Jewelry
6387,28-06-2022 23:46,9605,63,1071,26,Tuesday,28,17,1079.187096,Food
6388,13-10-2023 08:37,3855,33,1782,41,Friday,13,54,1635.415249,Health & Beauty
6389,08-05-2023 07:32,5042,47,2585,19,Monday,8,55,2709.338908,Automotive
6390,20-08-2020 20:21,6563,86,860,33,Thursday,20,10,891.7911469,Books
6391,21-05-2023 04:25,4672,81,1377,21,Sunday,21,17,1357.760131,Food
6392,12-09-2023 20:17,9871,4,184,37,Tuesday,12,46,195.7165192,Jewelry
6393,22-06-2021 05:49,8272,57,1881,25,Tuesday,22,33,2065.225841,Clothing
6394,25-11-2021 03:37,8174,37,2812,47,Thursday,25,76,2944.411389,Toys
6395,13-02-2020 09:27,1873,25,1375,6,Thursday,13,55,1374.783039,Books
6396,14-02-2021 20:06,3700,58,870,7,Sunday,14,15,897.7257359,Books
6397,26-04-2020 01:18,6288,18,1728,17,Sunday,26,96,1793.239931,Toys
6398,16-02-2021 20:21,7547,65,6240,7,Tuesday,16,96,6807.568241,Jewelry
6399,28-08-2023 23:53,1020,53,53,35,Monday,28,1,58.24712468,Clothing
6400,30-09-2020 00:37,8465,28,924,39,Wednesday,30,33,990.8949218,Automotive
6401,27-09-2023 01:28,7510,38,2888,39,Wednesday,27,76,2610.802498,Health & Beauty
6402,03-06-2021 09:18,3410,87,5481,22,Thursday,3,63,5338.854756,Home & Garden
6403,02-02-2021 17:25,9406,84,168,5,Tuesday,2,2,177.9813425,Toys
6404,21-03-2020 10:59,2617,26,676,11,Saturday,21,26,704.3170289,Home & Garden
6405,19-09-2023 15:37,4899,67,1809,38,Tuesday,19,27,1860.793278,Health & Beauty
6406,25-02-2021 18:23,7036,71,5822,8,Thursday,25,82,6213.559138,Jewelry
6407,25-09-2023 22:56,8466,26,1690,39,Monday,25,65,1704.019382,Food
6408,07-08-2022 16:40,7443,13,689,32,Sunday,7,53,749.0279237,Jewelry
6409,26-08-2022 12:08,4784,63,756,34,Friday,26,12,807.0719467,Clothing
6410,18-05-2020 02:21,9885,35,770,20,Monday,18,22,783.0861177,Electronics
6411,23-01-2020 19:03,2457,13,962,3,Thursday,23,74,933.2608128,Clothing
6412,22-01-2023 04:18,9286,30,1230,4,Sunday,22,41,1272.388924,Health & Beauty
6413,05-02-2023 04:39,3764,48,2832,6,Sunday,5,59,3097.482743,Automotive
6414,08-03-2020 20:21,6710,27,2025,10,Sunday,8,75,2183.711712,Jewelry
6415,19-04-2021 02:28,4032,9,666,16,Monday,19,74,654.997684,Health & Beauty
6416,30-03-2023 07:27,2680,88,2552,13,Thursday,30,29,2679.465611,Home & Garden
6417,21-05-2021 22:03,5004,94,1786,20,Friday,21,19,1645.630371,Food
6418,16-12-2022 14:44,6975,18,1584,50,Friday,16,88,1648.520995,Electronics
6419,24-01-2022 08:27,9688,50,700,4,Monday,24,14,744.2886912,Health & Beauty
6420,13-03-2023 13:51,6469,13,598,11,Monday,13,46,637.7403533,Jewelry
6421,14-10-2023 18:37,5035,98,7056,41,Saturday,14,72,7473.236739,Books
6422,17-02-2023 12:24,3504,76,152,7,Friday,17,2,142.5838397,Jewelry
6423,11-08-2023 20:27,2224,99,4653,32,Friday,11,47,4495.385771,Health & Beauty
6424,03-12-2021 18:00,9506,75,5775,48,Friday,3,77,5992.8689,Food
6425,23-02-2021 12:43,4992,84,3948,8,Tuesday,23,47,3842.362137,Toys
6426,30-11-2020 03:11,6939,65,2665,48,Monday,30,41,2712.048742,Books
6427,03-02-2020 15:22,9537,16,1072,5,Monday,3,67,1033.518893,Clothing
6428,24-02-2020 00:21,7622,78,4368,8,Monday,24,56,4000.954635,Health & Beauty
6429,25-06-2021 13:06,4401,9,774,25,Friday,25,86,793.3668761,Home & Garden
6430,24-03-2022 20:06,7681,100,4400,12,Thursday,24,44,4130.215198,Health & Beauty
6431,20-05-2020 09:56,6024,66,1122,20,Wednesday,20,17,1215.96697,Sports
6432,26-10-2020 02:09,5262,51,816,43,Monday,26,16,849.2382426,Automotive
6433,14-11-2020 08:42,8416,51,4080,45,Saturday,14,80,3766.18725,Toys
6434,31-12-2020 00:40,5713,14,336,52,Thursday,31,24,325.513753,Clothing
6435,08-07-2023 21:03,3036,39,3900,27,Saturday,8,100,4151.293715,Books
6436,13-03-2023 05:22,4384,43,3483,11,Monday,13,81,3757.568685,Automotive
6437,08-01-2023 03:00,9826,53,4134,2,Sunday,8,78,4290.082883,Books
6438,22-04-2020 22:20,7449,23,2116,16,Wednesday,22,92,1919.39579,Home & Garden
6439,26-10-2022 07:38,9057,78,546,43,Wednesday,26,7,566.0991045,Electronics
6440,25-04-2021 23:22,2290,19,209,17,Sunday,25,11,207.0965531,Clothing
6441,11-06-2021 10:58,8971,61,3477,23,Friday,11,57,3232.065603,Clothing
6442,03-03-2020 13:02,2383,24,1176,9,Tuesday,3,49,1240.701439,Home & Garden
6443,11-08-2021 08:20,5330,48,3792,32,Wednesday,11,79,3420.090804,Toys
6444,17-03-2020 21:04,5226,39,3900,11,Tuesday,17,100,4055.038924,Sports
6445,24-04-2022 03:33,5268,3,291,17,Sunday,24,97,286.9253018,Jewelry
6446,17-01-2023 20:49,6524,38,1292,3,Tuesday,17,34,1363.124004,Food
6447,10-01-2020 13:01,9771,53,318,1,Friday,10,6,323.9237259,Books
6448,05-02-2021 08:05,7942,11,836,5,Friday,5,76,837.1255273,Clothing
6449,07-12-2020 21:48,3078,33,2178,49,Monday,7,66,2077.683921,Automotive
6450,19-04-2021 19:37,1342,69,3174,16,Monday,19,46,3229.519539,Home & Garden
6451,03-07-2020 01:09,8718,83,3071,26,Friday,3,37,2845.603329,Jewelry
6452,22-06-2020 00:33,6135,71,6248,25,Monday,22,88,5746.201887,Home & Garden
6453,30-03-2021 14:40,4118,89,1157,13,Tuesday,30,13,1098.944965,Electronics
6454,12-02-2021 22:42,5592,2,156,6,Friday,12,78,146.4248026,Clothing
6455,03-09-2021 12:00,3761,22,1188,35,Friday,3,54,1262.626012,Electronics
6456,20-01-2020 18:56,5127,12,168,3,Monday,20,14,183.7602058,Home & Garden
6457,28-02-2021 20:17,4993,2,200,9,Sunday,28,100,218.8631639,Sports
6458,14-05-2022 02:15,9779,90,7110,19,Saturday,14,79,7637.873883,Home & Garden
6459,13-11-2021 17:38,6623,11,374,45,Saturday,13,34,370.8744413,Toys
6460,24-08-2023 10:20,1645,86,5246,34,Thursday,24,61,5217.681549,Books
6461,23-09-2021 13:53,1212,83,166,38,Thursday,23,2,163.6527616,Books
6462,08-07-2022 02:20,2292,30,1290,27,Friday,8,43,1331.541148,Clothing
6463,06-02-2023 03:36,6241,49,588,6,Monday,6,12,589.7339364,Jewelry
6464,20-09-2022 02:16,8176,76,3192,38,Tuesday,20,42,2914.980946,Clothing
6465,26-11-2021 19:03,6604,24,1128,47,Friday,26,47,1100.130808,Food
6466,18-01-2021 15:48,2636,43,1763,3,Monday,18,41,1682.526427,Books
6467,10-08-2023 19:00,3996,61,4514,32,Thursday,10,74,4069.531432,Books
6468,12-03-2020 20:31,3707,92,736,10,Thursday,12,8,792.8576617,Sports
6469,16-04-2022 23:31,4288,95,9310,15,Saturday,16,98,9236.089789,Books
6470,06-12-2022 07:05,5344,68,3536,49,Tuesday,6,52,3533.592553,Books
6471,22-02-2022 07:31,1771,51,3162,8,Tuesday,22,62,3049.077826,Toys
6472,15-06-2023 17:07,9435,62,124,24,Thursday,15,2,128.0620938,Sports
6473,04-10-2020 04:19,9174,28,140,40,Sunday,4,5,144.6933162,Automotive
6474,20-04-2021 06:54,2870,40,2040,16,Tuesday,20,51,2123.837511,Books
